Age,Experience,Education Level,Hours Per Week,City Index,Salary
39.0,5.0,2.0,34.0,30.0,95626.23787499616
22.0,37.0,4.0,51.0,79.0,108664.07250069341
31.0,31.0,1.0,41.0,29.0,105996.45162175094
59.0,20.0,1.0,59.0,62.0,96930.81409129106
21.0,6.0,4.0,48.0,92.0,84721.56924182418
55.0,25.0,4.0,44.0,96.0,89205.04853215956
33.0,14.0,4.0,24.0,100.0,88077.25609532415
,22.0,1.0,33.0,30.0,66052.08340501672
38.0,37.0,,54.0,12.0,107444.23356194646
53.0,14.0,2.0,21.0,67.0,89791.72199689486
25.0,39.0,3.0,44.0,15.0,138566.70099287998
32.0,15.0,1.0,35.0,10.0,60682.26326083567
55.0,31.0,1.0,35.0,86.0,89243.12094006108
41.0,36.0,4.0,30.0,61.0,104127.83373662079
37.0,17.0,1.0,54.0,23.0,86906.09066261232
31.0,19.0,1.0,42.0,11.0,59572.8743553377
49.0,1.0,2.0,24.0,16.0,51870.0598431255
59.0,22.0,1.0,54.0,49.0,62419.751628970465
26.0,29.0,2.0,48.0,80.0,77025.43189002344
51.0,2.0,2.0,24.0,14.0,56893.433091318715
38.0,38.0,1.0,22.0,6.0,122463.23919238831
25.0,0.0,2.0,25.0,42.0,70214.0071539895
39.0,21.0,4.0,42.0,17.0,100374.93810399709
46.0,28.0,2.0,21.0,95.0,112403.29006042727
56.0,13.0,1.0,37.0,42.0,81153.96821775129
26.0,27.0,4.0,49.0,10.0,113963.64167095511
24.0,20.0,4.0,57.0,46.0,94304.63302230298
30.0,31.0,1.0,24.0,84.0,81240.07466586377
34.0,5.0,3.0,30.0,49.0,56333.09575402871
22.0,0.0,2.0,20.0,9.0,54983.65650937912
24.0,20.0,2.0,29.0,79.0,81592.14878851421
42.0,3.0,3.0,45.0,39.0,82170.78421275382
56.0,2.0,4.0,52.0,2.0,81848.62377432945
28.0,29.0,3.0,46.0,68.0,97723.95801198467
34.0,30.0,1.0,31.0,52.0,77524.84872154877
22.0,33.0,3.0,21.0,88.0,108186.90211932815
48.0,18.0,4.0,20.0,82.0,84533.5086944924
25.0,19.0,1.0,20.0,11.0,83306.94761987984
36.0,22.0,1.0,52.0,37.0,58700.918356096954
45.0,39.0,1.0,41.0,90.0,107246.31744454842
40.0,24.0,2.0,31.0,72.0,101403.60354194358
27.0,14.0,2.0,58.0,22.0,94892.96289045623
40.0,37.0,1.0,55.0,52.0,100049.19361973958
30.0,22.0,3.0,40.0,5.0,108729.77473136566
57.0,1.0,2.0,39.0,2.0,49705.61675566229
27.0,14.0,4.0,55.0,5.0,93661.90902190204
43.0,34.0,2.0,45.0,99.0,100099.06298258952
54.0,9.0,3.0,50.0,32.0,99545.9953356163
33.0,13.0,2.0,20.0,19.0,46692.602442131785
,26.0,3.0,57.0,4.0,86528.0542310905
29.0,13.0,3.0,33.0,87.0,110808.76212945773
31.0,34.0,2.0,45.0,46.0,66541.50814232556
57.0,32.0,3.0,26.0,83.0,114416.35957531251
53.0,0.0,3.0,31.0,26.0,60695.09255459286
29.0,33.0,4.0,43.0,50.0,115420.5390546915
36.0,18.0,1.0,38.0,26.0,101806.7360578903
36.0,23.0,1.0,28.0,71.0,87998.10306618246
22.0,3.0,2.0,54.0,32.0,95318.00065141526
50.0,35.0,3.0,23.0,97.0,97214.76228819798
20.0,12.0,2.0,51.0,44.0,76797.35616235639
31.0,31.0,2.0,25.0,26.0,107802.63373271588
58.0,8.0,1.0,47.0,61.0,65808.54309576502
23.0,38.0,3.0,47.0,88.0,121360.19571557004
32.0,15.0,2.0,59.0,51.0,104557.06324866525
53.0,2.0,2.0,48.0,59.0,84625.05341431082
40.0,19.0,1.0,24.0,87.0,55116.32651830127
41.0,9.0,1.0,24.0,38.0,63679.28834425717
23.0,21.0,1.0,56.0,26.0,91427.48726082232
37.0,2.0,2.0,47.0,45.0,67741.59690555913
24.0,10.0,3.0,28.0,31.0,81790.490200873
38.0,24.0,1.0,48.0,70.0,93026.0611640389
21.0,7.0,1.0,33.0,45.0,60701.478189236455
31.0,8.0,3.0,57.0,31.0,81498.41679316203
36.0,,2.0,59.0,61.0,68084.47907989717
29.0,31.0,2.0,,48.0,94432.37319639018
53.0,2.0,3.0,56.0,45.0,55299.82095851277
25.0,3.0,1.0,33.0,60.0,66347.45043539038
27.0,29.0,4.0,37.0,61.0,103501.66693462175
30.0,12.0,3.0,52.0,52.0,73663.07181927055
31.0,20.0,4.0,53.0,52.0,127378.8971324327
28.0,18.0,2.0,47.0,76.0,83718.82775429738
21.0,38.0,2.0,55.0,81.0,113298.2941611943
27.0,21.0,4.0,56.0,62.0,92620.50252731807
30.0,19.0,1.0,42.0,26.0,76184.7796889405
55.0,36.0,4.0,36.0,67.0,118066.20206272803
29.0,30.0,1.0,30.0,79.0,86016.23425289668
40.0,9.0,3.0,51.0,49.0,84249.55035332401
39.0,17.0,2.0,56.0,88.0,100302.36923030196
27.0,38.0,2.0,34.0,94.0,97029.60730721721
55.0,19.0,4.0,23.0,44.0,73617.5822514317
,17.0,3.0,58.0,36.0,70706.03565482379
31.0,10.0,4.0,49.0,53.0,111376.58554580295
33.0,21.0,4.0,29.0,44.0,110767.20050863354
40.0,17.0,4.0,42.0,91.0,105236.99500781609
41.0,33.0,1.0,43.0,22.0,90059.2079119198
40.0,22.0,2.0,55.0,2.0,73003.7998351825
49.0,0.0,2.0,24.0,7.0,60565.47579755779
58.0,9.0,4.0,56.0,16.0,88799.68443070931
39.0,0.0,1.0,38.0,88.0,45626.724998790814
43.0,37.0,2.0,56.0,94.0,86155.15530427071
42.0,38.0,1.0,27.0,44.0,72445.31090394102
26.0,8.0,3.0,26.0,65.0,88060.89781315767
,30.0,1.0,59.0,91.0,78719.62527195478
20.0,6.0,1.0,32.0,73.0,72041.15481073907
45.0,16.0,3.0,56.0,71.0,86233.00219889128
57.0,34.0,2.0,46.0,69.0,112044.56863164205
57.0,36.0,2.0,37.0,61.0,108437.36767953527
41.0,17.0,1.0,43.0,30.0,77120.93873163071
29.0,32.0,1.0,21.0,42.0,93156.80137813826
25.0,3.0,3.0,35.0,91.0,73344.95837434931
36.0,22.0,3.0,33.0,74.0,84369.79274050392
57.0,10.0,2.0,36.0,25.0,91901.24178186795
43.0,8.0,2.0,25.0,82.0,66653.89370137002
29.0,29.0,3.0,54.0,71.0,103497.2478062278
27.0,7.0,1.0,36.0,57.0,47973.12350513741
40.0,39.0,3.0,57.0,95.0,119510.6690576722
25.0,4.0,2.0,59.0,32.0,66641.27604281809
40.0,11.0,1.0,25.0,50.0,63847.270112631464
58.0,0.0,4.0,57.0,75.0,68806.58708673337
43.0,14.0,4.0,40.0,10.0,90140.05328167477
52.0,24.0,3.0,54.0,22.0,69702.9107744451
37.0,17.0,2.0,42.0,95.0,95635.3551936989
47.0,37.0,1.0,31.0,41.0,97620.02837981159
51.0,25.0,4.0,48.0,47.0,97590.7159819669
31.0,39.0,1.0,46.0,14.0,79976.54001313623
46.0,2.0,1.0,25.0,3.0,68496.00029719956
,21.0,1.0,40.0,88.0,74485.08659557387
51.0,25.0,1.0,26.0,78.0,104791.30305372471
45.0,18.0,3.0,35.0,53.0,97294.78443494673
44.0,38.0,1.0,24.0,16.0,120819.83533030684
30.0,35.0,4.0,34.0,61.0,113854.55061182857
42.0,20.0,4.0,40.0,28.0,114167.34141743233
53.0,25.0,3.0,23.0,35.0,101541.56567947325
59.0,12.0,4.0,24.0,2.0,80035.27881694306
42.0,35.0,1.0,26.0,61.0,98008.15027726202
48.0,23.0,4.0,54.0,56.0,91290.20600311595
50.0,25.0,2.0,55.0,98.0,127031.69149461557
26.0,20.0,1.0,34.0,55.0,80287.0233544188
59.0,17.0,3.0,47.0,18.0,91793.15437277977
52.0,14.0,2.0,21.0,71.0,84049.78792450277
40.0,14.0,4.0,24.0,49.0,72495.82013524909
21.0,5.0,2.0,26.0,42.0,90020.56658499863
,30.0,4.0,41.0,7.0,92820.05673847924
52.0,27.0,4.0,50.0,4.0,88227.94156457909
,7.0,4.0,51.0,43.0,84702.13980945462
53.0,28.0,3.0,27.0,80.0,79210.53753315624
39.0,20.0,2.0,30.0,59.0,109429.10804287065
54.0,16.0,3.0,20.0,49.0,81539.45095475417
37.0,23.0,4.0,59.0,60.0,56482.48753239355
43.0,35.0,1.0,38.0,6.0,100599.22777187562
27.0,30.0,1.0,57.0,20.0,104702.5898028106
49.0,33.0,3.0,56.0,31.0,102878.51627414674
29.0,1.0,1.0,26.0,83.0,40861.60461358187
42.0,2.0,2.0,58.0,22.0,72050.39475000254
30.0,29.0,1.0,44.0,85.0,85574.41799159734
21.0,7.0,1.0,41.0,82.0,55566.421202114456
45.0,6.0,4.0,46.0,32.0,69242.62394857875
55.0,11.0,2.0,57.0,47.0,84743.53623406077
52.0,18.0,2.0,58.0,34.0,103145.32700584484
32.0,25.0,1.0,34.0,27.0,93723.15756995646
59.0,27.0,4.0,21.0,44.0,75280.0321211743
44.0,14.0,1.0,27.0,30.0,83632.17006833974
23.0,13.0,1.0,25.0,33.0,84587.11018040573
38.0,13.0,3.0,39.0,27.0,106705.4512627165
37.0,2.0,4.0,46.0,56.0,66951.68365862158
56.0,28.0,3.0,42.0,23.0,100550.96040953058
49.0,5.0,1.0,59.0,43.0,80312.86375455747
38.0,22.0,1.0,36.0,83.0,76286.69452790584
42.0,27.0,4.0,32.0,54.0,111678.64775519943
35.0,13.0,2.0,23.0,95.0,77239.60510673138
20.0,13.0,1.0,39.0,68.0,63103.177750166804
31.0,19.0,1.0,44.0,53.0,71381.3664196418
43.0,12.0,3.0,41.0,83.0,103939.34034412284
53.0,26.0,3.0,36.0,40.0,83253.72006404992
27.0,34.0,4.0,59.0,60.0,98279.99573745579
37.0,1.0,3.0,30.0,86.0,77165.68297097714
24.0,39.0,2.0,44.0,9.0,107341.40823486258
45.0,23.0,1.0,24.0,95.0,63125.67933859892
49.0,28.0,3.0,40.0,10.0,93208.69738865714
32.0,2.0,2.0,45.0,10.0,58748.2778260917
38.0,3.0,1.0,35.0,30.0,55374.98680629646
48.0,1.0,1.0,59.0,10.0,105674.5559520997
22.0,19.0,2.0,40.0,58.0,82461.30142988957
45.0,14.0,1.0,51.0,36.0,65981.23583741777
59.0,31.0,2.0,23.0,82.0,125926.81236199474
31.0,0.0,2.0,57.0,44.0,84723.82197288594
21.0,37.0,3.0,27.0,57.0,118272.38340878114
30.0,34.0,4.0,28.0,43.0,97103.58558547951
47.0,6.0,2.0,,83.0,91072.25036529759
37.0,12.0,3.0,32.0,23.0,95644.11882349258
32.0,0.0,1.0,28.0,4.0,62806.34372757022
56.0,13.0,3.0,25.0,12.0,57255.453156916294
41.0,28.0,2.0,,49.0,96901.19996283259
31.0,2.0,3.0,56.0,24.0,104148.96071248068
21.0,23.0,4.0,58.0,13.0,107905.7422961306
56.0,0.0,1.0,43.0,68.0,57953.002093772055
26.0,9.0,3.0,28.0,91.0,76173.13985366996
45.0,,1.0,30.0,72.0,70611.21539779275
45.0,35.0,2.0,54.0,90.0,93805.78679334592
43.0,8.0,4.0,48.0,34.0,86981.32755955777
31.0,13.0,4.0,27.0,9.0,110041.01794318325
35.0,35.0,3.0,36.0,10.0,127141.82318366469
42.0,9.0,1.0,26.0,65.0,57884.96134513904
59.0,39.0,1.0,31.0,72.0,119338.46076826041
28.0,22.0,3.0,34.0,74.0,105217.11968979126
51.0,34.0,3.0,48.0,54.0,118100.07806417493
34.0,6.0,3.0,43.0,43.0,86078.67822460202
56.0,34.0,,56.0,59.0,96244.35431830816
32.0,1.0,4.0,33.0,89.0,71516.32722564327
24.0,14.0,3.0,30.0,95.0,97493.77604681988
30.0,8.0,1.0,54.0,59.0,55696.94484187578
29.0,16.0,2.0,36.0,67.0,67588.37341906186
32.0,38.0,1.0,46.0,61.0,106792.96137148858
34.0,17.0,3.0,22.0,38.0,74557.01009011344
26.0,14.0,4.0,21.0,99.0,100558.4153055115
59.0,17.0,3.0,23.0,8.0,75286.73065615182
47.0,23.0,2.0,37.0,65.0,94065.7021729472
,22.0,3.0,39.0,5.0,99721.07346976097
54.0,11.0,2.0,40.0,91.0,71768.57983153785
34.0,22.0,3.0,33.0,90.0,90005.30055518111
55.0,20.0,4.0,27.0,43.0,85199.82779940068
40.0,25.0,1.0,21.0,60.0,83920.92941521645
25.0,7.0,,45.0,26.0,61574.6913986811
20.0,29.0,1.0,38.0,11.0,88247.38372754412
23.0,33.0,,47.0,34.0,118627.36511692824
30.0,1.0,1.0,48.0,2.0,48548.73381408994
45.0,4.0,4.0,24.0,21.0,71493.9588203316
56.0,30.0,4.0,47.0,26.0,117173.93614977424
42.0,32.0,1.0,45.0,76.0,64835.32827479007
48.0,3.0,1.0,24.0,73.0,90633.76054599005
,5.0,4.0,34.0,87.0,97478.868710464
46.0,22.0,2.0,28.0,5.0,64524.966296440194
58.0,18.0,2.0,51.0,9.0,56637.06300102372
59.0,7.0,4.0,45.0,50.0,86444.26381001092
32.0,38.0,4.0,56.0,10.0,102396.33706146826
42.0,12.0,2.0,34.0,58.0,93222.39935297618
35.0,0.0,1.0,23.0,10.0,65510.03243197532
49.0,5.0,1.0,55.0,78.0,72850.68524505905
23.0,6.0,3.0,39.0,36.0,70246.15422464596
59.0,26.0,2.0,46.0,74.0,119200.11459684029
35.0,14.0,4.0,40.0,56.0,103301.78151082527
50.0,33.0,3.0,41.0,62.0,115247.48713530968
44.0,22.0,1.0,26.0,37.0,100200.83946941163
31.0,23.0,2.0,50.0,41.0,77717.08704760697
45.0,14.0,3.0,36.0,48.0,105471.06803558636
56.0,34.0,1.0,26.0,22.0,90230.87555456044
52.0,3.0,4.0,38.0,87.0,85620.94544903675
47.0,,1.0,47.0,80.0,98053.054854921
28.0,,1.0,29.0,61.0,48632.01590439622
31.0,30.0,2.0,46.0,75.0,113560.22391458371
24.0,,4.0,32.0,99.0,86032.75015638815
47.0,9.0,2.0,21.0,48.0,58702.19099981138
54.0,26.0,4.0,41.0,64.0,97407.63054357818
24.0,5.0,3.0,39.0,84.0,48495.76680986081
53.0,5.0,1.0,24.0,37.0,48290.660657944376
53.0,14.0,2.0,25.0,41.0,82672.30136176047
32.0,3.0,4.0,54.0,5.0,78600.23212696695
58.0,39.0,2.0,20.0,100.0,99037.70689412273
33.0,6.0,1.0,54.0,77.0,58074.90323517115
30.0,25.0,1.0,22.0,52.0,85092.71985636835
57.0,30.0,3.0,55.0,17.0,101121.27962205102
23.0,1.0,4.0,26.0,90.0,51585.51898472449
52.0,27.0,4.0,48.0,62.0,103586.21995643608
26.0,12.0,3.0,,52.0,65171.322596227896
27.0,17.0,3.0,30.0,20.0,101465.45667913847
56.0,29.0,4.0,37.0,97.0,100527.39897952093
29.0,10.0,4.0,23.0,94.0,122422.86646096178
34.0,12.0,2.0,43.0,16.0,95103.53804782178
57.0,23.0,4.0,30.0,7.0,97045.96237069246
34.0,28.0,2.0,25.0,94.0,101692.18249835877
24.0,4.0,2.0,37.0,66.0,40053.012169325564
48.0,34.0,2.0,34.0,12.0,115235.69110364633
38.0,18.0,2.0,22.0,43.0,70095.64254263762
29.0,12.0,1.0,36.0,40.0,75545.9955556653
31.0,4.0,3.0,52.0,1.0,68485.66230724982
23.0,13.0,3.0,53.0,58.0,79280.22437134957
50.0,37.0,4.0,49.0,3.0,114083.01865030863
37.0,21.0,3.0,38.0,8.0,94752.49162509927
35.0,8.0,3.0,28.0,90.0,78196.26178816061
59.0,39.0,1.0,59.0,75.0,105770.23063792958
55.0,25.0,2.0,,61.0,70614.75938777835
44.0,4.0,2.0,,85.0,108180.74406396164
42.0,28.0,2.0,44.0,5.0,100279.70493602015
31.0,21.0,3.0,26.0,26.0,97763.51018455697
53.0,2.0,3.0,26.0,85.0,67100.13333807408
55.0,27.0,4.0,39.0,73.0,91687.67958163568
56.0,37.0,1.0,55.0,17.0,105265.53596455262
22.0,13.0,1.0,38.0,66.0,79939.1536596154
28.0,13.0,4.0,21.0,51.0,106727.133161821
37.0,10.0,4.0,53.0,47.0,121764.26525272196
54.0,8.0,,36.0,40.0,107355.33605985323
53.0,37.0,2.0,43.0,92.0,79102.06614870061
33.0,5.0,2.0,28.0,27.0,63693.72788785311
23.0,0.0,2.0,20.0,40.0,69037.25679931551
48.0,24.0,2.0,47.0,1.0,87395.7152138135
34.0,15.0,4.0,34.0,46.0,91142.59774881396
47.0,14.0,4.0,40.0,11.0,59822.95633860228
35.0,33.0,,34.0,39.0,123513.19501474957
31.0,16.0,2.0,42.0,18.0,56268.17141790312
24.0,2.0,2.0,21.0,91.0,42612.65713779
53.0,2.0,3.0,55.0,47.0,62779.93823562531
20.0,36.0,4.0,28.0,74.0,110136.99069346802
58.0,16.0,1.0,21.0,100.0,50859.119672317116
51.0,37.0,1.0,21.0,21.0,80294.11648902754
45.0,0.0,3.0,37.0,28.0,89634.17563464316
36.0,6.0,2.0,36.0,1.0,71514.59470461863
46.0,25.0,4.0,27.0,14.0,106903.20468047092
43.0,38.0,2.0,53.0,20.0,90056.35823625383
54.0,18.0,2.0,53.0,73.0,87792.45963164156
58.0,29.0,1.0,24.0,45.0,86762.00090532948
45.0,13.0,1.0,48.0,61.0,65670.94293640416
57.0,12.0,4.0,47.0,27.0,90633.84343823211
42.0,19.0,4.0,35.0,56.0,67618.12060765622
41.0,25.0,2.0,33.0,52.0,98179.13116504197
23.0,26.0,2.0,21.0,68.0,84207.60923670285
28.0,24.0,3.0,59.0,37.0,96941.70912264782
23.0,8.0,2.0,23.0,82.0,85376.48703175175
26.0,11.0,3.0,50.0,31.0,92480.50216187014
42.0,9.0,2.0,45.0,49.0,73224.91216408333
21.0,5.0,2.0,46.0,53.0,57451.2095633195
43.0,33.0,2.0,53.0,39.0,123529.92107181386
59.0,18.0,4.0,50.0,10.0,77898.16997108472
50.0,,4.0,30.0,9.0,90440.50353901727
50.0,1.0,4.0,27.0,92.0,52439.09083690452
59.0,14.0,3.0,31.0,92.0,98968.09954717688
53.0,16.0,3.0,54.0,13.0,106959.01279325353
43.0,15.0,4.0,53.0,18.0,66910.83735217298
45.0,27.0,3.0,32.0,12.0,105140.02579031902
35.0,20.0,4.0,46.0,72.0,104697.55471624782
32.0,7.0,1.0,27.0,87.0,77945.7395702904
34.0,9.0,4.0,40.0,5.0,92478.60412527478
46.0,9.0,1.0,30.0,7.0,55565.26460814667
23.0,9.0,2.0,41.0,15.0,73941.50548795194
35.0,8.0,3.0,40.0,67.0,105969.69804650954
49.0,27.0,3.0,47.0,18.0,84782.7978607564
49.0,23.0,4.0,22.0,38.0,102242.86937526759
55.0,18.0,2.0,26.0,26.0,100468.80810932575
22.0,32.0,2.0,33.0,38.0,83738.70786709033
41.0,3.0,2.0,34.0,59.0,48548.2002932628
41.0,2.0,,28.0,52.0,48608.46499523313
31.0,11.0,3.0,26.0,33.0,87124.57042364599
40.0,17.0,4.0,31.0,21.0,74080.94340512459
23.0,22.0,4.0,38.0,17.0,97569.59939051885
50.0,19.0,1.0,46.0,62.0,103769.0709445483
50.0,5.0,3.0,37.0,59.0,76630.37813387054
42.0,33.0,1.0,32.0,2.0,82732.80817758795
39.0,1.0,2.0,20.0,64.0,66881.14509070078
34.0,29.0,4.0,57.0,25.0,109369.90718897512
42.0,8.0,1.0,40.0,41.0,77789.86458204864
47.0,26.0,3.0,53.0,19.0,125887.16830728279
35.0,33.0,4.0,32.0,38.0,115351.53288255463
56.0,39.0,3.0,42.0,25.0,142906.73767648856
40.0,23.0,4.0,20.0,39.0,103829.52855216313
34.0,16.0,3.0,42.0,4.0,77890.03060937935
36.0,28.0,3.0,47.0,3.0,136724.544913429
56.0,35.0,4.0,51.0,34.0,113327.72973982175
32.0,11.0,3.0,27.0,10.0,65576.61652163492
38.0,30.0,3.0,45.0,27.0,138855.929954449
49.0,8.0,2.0,33.0,90.0,63603.24670729281
37.0,18.0,4.0,43.0,91.0,85014.15851946158
33.0,16.0,1.0,48.0,1.0,72327.94237933386
,1.0,4.0,23.0,44.0,78069.39619983308
55.0,39.0,4.0,37.0,84.0,130362.92096173331
39.0,4.0,2.0,33.0,52.0,30868.125794677195
38.0,38.0,1.0,46.0,25.0,116097.50727967253
26.0,15.0,1.0,22.0,74.0,66081.98096505554
23.0,16.0,1.0,49.0,65.0,74606.583352598
53.0,26.0,3.0,55.0,80.0,127727.87716381976
21.0,6.0,3.0,42.0,11.0,82599.62239803499
24.0,7.0,3.0,37.0,68.0,86115.52021797653
29.0,7.0,1.0,59.0,99.0,73071.59827770655
51.0,22.0,4.0,29.0,77.0,109254.63875823503
32.0,31.0,4.0,31.0,85.0,131470.15859432318
58.0,17.0,1.0,27.0,15.0,40274.020753904406
24.0,37.0,1.0,51.0,57.0,118469.26986104363
29.0,11.0,2.0,36.0,74.0,101405.4959581303
29.0,14.0,3.0,33.0,64.0,93115.94871850888
57.0,27.0,3.0,56.0,11.0,93039.56365942727
46.0,37.0,3.0,28.0,96.0,90315.91328149734
40.0,30.0,2.0,45.0,97.0,134427.68530369893
27.0,8.0,2.0,43.0,20.0,63025.24470065704
20.0,7.0,2.0,42.0,100.0,98164.62356584378
47.0,18.0,1.0,50.0,30.0,88857.66986713657
58.0,7.0,2.0,58.0,10.0,109287.46209022231
33.0,33.0,4.0,21.0,54.0,102426.09753535202
40.0,3.0,1.0,37.0,58.0,41286.286145746686
49.0,30.0,1.0,35.0,79.0,92032.56270793913
,37.0,3.0,48.0,29.0,89303.28543149374
28.0,2.0,3.0,30.0,1.0,113155.90796811396
36.0,34.0,2.0,21.0,58.0,107642.47336121314
24.0,18.0,4.0,33.0,21.0,106271.95674031686
50.0,28.0,1.0,23.0,15.0,99281.55424539081
59.0,9.0,1.0,58.0,67.0,65196.1547906501
57.0,11.0,1.0,53.0,33.0,74619.54261224417
38.0,29.0,3.0,58.0,38.0,107255.46947039658
55.0,29.0,3.0,28.0,19.0,128758.32695129185
,17.0,4.0,59.0,4.0,81443.62302126501
32.0,23.0,3.0,26.0,76.0,82271.24165367801
33.0,31.0,4.0,36.0,89.0,102756.03340660977
52.0,8.0,3.0,,98.0,71295.30011334037
48.0,23.0,4.0,30.0,81.0,77116.10318223674
55.0,25.0,3.0,41.0,58.0,57629.43219362612
29.0,2.0,3.0,37.0,70.0,46997.3330149315
50.0,22.0,2.0,47.0,12.0,107885.44898872235
25.0,10.0,2.0,35.0,79.0,76876.71648531168
20.0,9.0,2.0,23.0,17.0,86133.08374381105
26.0,35.0,4.0,55.0,1.0,107262.29606137457
46.0,12.0,4.0,,14.0,88724.96509611359
40.0,28.0,4.0,30.0,2.0,128197.36251438325
47.0,37.0,4.0,40.0,4.0,138290.83908486125
35.0,12.0,2.0,59.0,66.0,97929.5819888841
42.0,25.0,1.0,35.0,90.0,90036.26680935628
39.0,19.0,3.0,28.0,46.0,97369.5414132386
57.0,4.0,3.0,54.0,50.0,85359.57447968089
44.0,19.0,4.0,53.0,60.0,97096.09809518824
47.0,13.0,2.0,28.0,52.0,72534.45285839404
24.0,13.0,1.0,32.0,97.0,91235.51917951688
40.0,7.0,2.0,25.0,48.0,52565.58676655797
37.0,12.0,3.0,23.0,39.0,103910.37415872962
,23.0,4.0,47.0,70.0,98268.3578987828
48.0,14.0,4.0,30.0,60.0,70289.19742953476
38.0,0.0,2.0,53.0,30.0,62417.42713455082
52.0,21.0,4.0,54.0,86.0,88683.88169363089
20.0,33.0,1.0,24.0,27.0,84164.88471844225
22.0,39.0,,58.0,83.0,106690.69721969252
40.0,2.0,1.0,30.0,74.0,53494.57842937166
54.0,,2.0,31.0,55.0,86580.64397790248
59.0,13.0,3.0,38.0,70.0,84628.40001908391
22.0,7.0,1.0,32.0,26.0,79857.89452771452
44.0,15.0,1.0,23.0,42.0,70925.7105201935
57.0,20.0,1.0,33.0,67.0,86490.31209941392
39.0,9.0,3.0,21.0,67.0,78312.96968072807
53.0,24.0,3.0,27.0,52.0,102508.71155739439
40.0,37.0,4.0,41.0,6.0,115900.13009483789
42.0,21.0,2.0,32.0,10.0,77697.67337024545
25.0,3.0,4.0,40.0,38.0,67227.0052103912
32.0,3.0,2.0,40.0,77.0,74153.44397756322
42.0,29.0,3.0,47.0,12.0,122500.67734850958
28.0,1.0,1.0,52.0,46.0,62963.13059485398
36.0,28.0,4.0,48.0,49.0,97087.04519257696
21.0,35.0,3.0,56.0,91.0,107357.43987092646
38.0,20.0,3.0,41.0,72.0,84779.08233646266
38.0,20.0,3.0,45.0,63.0,83995.29221332129
26.0,20.0,4.0,30.0,69.0,74346.08127749623
39.0,3.0,3.0,30.0,100.0,70333.87570607167
28.0,0.0,2.0,53.0,43.0,74136.6573076508
36.0,25.0,2.0,38.0,94.0,76371.43764202922
46.0,1.0,1.0,56.0,60.0,54024.90374598219
21.0,8.0,4.0,33.0,29.0,70379.0700826768
55.0,17.0,4.0,48.0,86.0,75799.83049430698
38.0,10.0,4.0,38.0,78.0,73266.11844541099
36.0,24.0,4.0,56.0,74.0,102232.15356761061
24.0,25.0,4.0,40.0,11.0,82869.13290932743
58.0,35.0,3.0,43.0,35.0,106536.86298802745
37.0,34.0,3.0,45.0,23.0,97447.99811309378
26.0,37.0,2.0,31.0,72.0,89265.26911769557
36.0,2.0,4.0,38.0,21.0,85258.132245597
58.0,34.0,4.0,49.0,37.0,104198.11592029146
55.0,39.0,4.0,34.0,28.0,108749.79200898524
59.0,21.0,2.0,22.0,95.0,104870.10215000325
23.0,7.0,4.0,32.0,58.0,69599.16549387043
57.0,14.0,,28.0,53.0,113088.11821388546
44.0,6.0,3.0,32.0,28.0,72183.1330642101
24.0,18.0,2.0,35.0,42.0,67957.98050692052
,39.0,3.0,33.0,91.0,102290.77488406975
31.0,16.0,1.0,27.0,85.0,77431.62359933557
23.0,0.0,4.0,38.0,73.0,96417.55789761069
43.0,28.0,1.0,51.0,93.0,105182.3721284492
48.0,12.0,4.0,54.0,61.0,93758.60274753562
28.0,28.0,1.0,42.0,79.0,110299.33972233685
23.0,5.0,3.0,40.0,33.0,49784.444281987715
,4.0,2.0,37.0,55.0,75141.62295089781
33.0,33.0,1.0,33.0,37.0,99249.09589938402
24.0,10.0,3.0,,47.0,86832.13701368475
37.0,,1.0,43.0,36.0,47447.732510169364
38.0,37.0,1.0,51.0,28.0,86946.3139748229
31.0,39.0,2.0,30.0,10.0,102502.8836676341
37.0,8.0,3.0,30.0,23.0,95721.87257442217
36.0,,2.0,23.0,92.0,100328.96743576492
49.0,39.0,4.0,45.0,98.0,108033.47122624866
43.0,2.0,2.0,24.0,5.0,47152.29812043357
30.0,12.0,2.0,55.0,82.0,95236.42154637683
54.0,18.0,1.0,52.0,6.0,122615.55016951324
42.0,33.0,1.0,33.0,42.0,111204.10949951777
36.0,31.0,1.0,51.0,47.0,84970.5091400896
20.0,15.0,3.0,26.0,87.0,128117.08939825816
34.0,35.0,2.0,29.0,28.0,111101.9943070337
51.0,17.0,4.0,21.0,13.0,79334.8017961246
28.0,13.0,1.0,,25.0,102814.53249506566
34.0,29.0,4.0,54.0,7.0,96750.1228290174
47.0,1.0,2.0,40.0,66.0,59683.67222007085
43.0,12.0,2.0,59.0,80.0,94699.31233511686
54.0,26.0,2.0,,58.0,91026.42023166118
41.0,16.0,4.0,37.0,66.0,93955.1069800715
46.0,30.0,4.0,28.0,36.0,106180.37252464195
38.0,14.0,4.0,49.0,2.0,110517.19888805241
31.0,19.0,2.0,23.0,38.0,48734.140404325655
39.0,4.0,2.0,54.0,74.0,79067.70828829706
20.0,6.0,1.0,33.0,14.0,63246.949343792236
40.0,17.0,3.0,33.0,27.0,77312.55951204075
20.0,10.0,4.0,56.0,15.0,79872.95373099999
29.0,31.0,3.0,39.0,85.0,64243.3549617117
51.0,26.0,4.0,48.0,12.0,93623.7284459821
58.0,25.0,4.0,42.0,43.0,122756.94087409005
